timestamp,row_index,option_type,S,K,T,r,sigma,n_sims,analytic_price,mc_price,mc_standard_error,delta,gamma,vega,theta,rho,payoff_p5,payoff_p50,payoff_p95,ST_mean,ST_std,error
2025-12-27 17:35:50,0,call,100.0,90.0,3.0,0.05,0.2,100000,26.589802344034453,26.53692678681979,0.09958556733328444,0.8186856060633281,0.0076094731084308375,45.656838650585016,-4.285832534801084,165.83627478689505,0.0,19.320365552966535,103.71238562092589,116.13177307662988,41.51378078529552,
2025-12-27 17:35:50,1,call,400.0,354.0,10.0,0.05,0.43,100000,260.46250335495074,255.1446177495247,2.5853087192390256,0.8723228277905979,0.00038409886893667417,264.2600218284319,-10.104921857375704,884.6662776128837,0.0,0.0,2082.57332422087,649.8115717418848,1392.1170483811873,
2025-12-27 17:35:50,2,put,231.0,267.0,5.5,0.05,0.1,100000,9.171842988625961,9.18304270730364,0.055417299128951956,-0.2506953792171337,0.005874461256980248,172.4069199235477,1.7867881437205777,-368.95361573281116,0.0,0.0,65.72112891396053,304.3336948440365,72.64714629959427,
2025-12-27 17:35:50,3,call,564.0,600.0,2.0,0.05,0.32,100000,109.96843599383376,109.63828277681259,0.6368696342768128,0.6219166235802038,0.0014894580695251616,303.2260186135525,-36.29770847435426,481.5850794108024,0.0,0.0,582.0721664758613,622.9251218207158,295.6510837389579,
2025-12-27 17:35:50,4,put,32.0,45.0,1.0,0.05,0.156,100000,10.875039663495837,10.8809377272207,0.015244740408205296,-0.9630243068409233,0.016190898429007974,2.58639887864345,1.8828517615860798,-41.69181748240538,2.1370870837533906,11.745411526984864,19.28971152689811,33.63120619453108,5.259106661695262,
